tweet_id,text,created_at,user_verified,has_media,likes,retweets
872,This is tweet number 872,2024-02-06 07:00:00,False,True,4,2
873,This is tweet number 873,2024-02-06 08:00:00,False,True,7,4
874,This is tweet number 874,2024-02-06 09:00:00,True,False,8,5
875,This is tweet number 875,2024-02-06 10:00:00,False,False,7,4
876,This is tweet number 876,2024-02-06 11:00:00,True,False,3,4
877,This is tweet number 877,2024-02-06 12:00:00,False,True,6,5
878,This is tweet number 878,2024-02-06 13:00:00,False,False,6,2
879,This is tweet number 879,2024-02-06 14:00:00,True,False,4,5
880,This is tweet number 880,2024-02-06 15:00:00,True,True,6,1
881,This is tweet number 881,2024-02-06 16:00:00,True,False,9,2
882,This is tweet number 882,2024-02-06 17:00:00,False,False,6,3
883,This is tweet number 883,2024-02-06 18:00:00,True,True,4,3
884,This is tweet number 884,2024-02-06 19:00:00,False,True,6,3
885,This is tweet number 885,2024-02-06 20:00:00,False,True,7,2
886,This is tweet number 886,2024-02-06 21:00:00,True,False,4,5
887,This is tweet number 887,2024-02-06 22:00:00,True,False,3,3
888,This is tweet number 888,2024-02-06 23:00:00,False,False,4,2
889,This is tweet number 889,2024-02-07 00:00:00,False,True,5,3
890,This is tweet number 890,2024-02-07 01:00:00,True,True,3,6
891,This is tweet number 891,2024-02-07 02:00:00,True,False,5,8
892,This is tweet number 892,2024-02-07 03:00:00,True,False,3,3
893,This is tweet number 893,2024-02-07 04:00:00,True,True,5,0
894,This is tweet number 894,2024-02-07 05:00:00,True,True,5,5
895,This is tweet number 895,2024-02-07 06:00:00,False,True,5,3
896,This is tweet number 896,2024-02-07 07:00:00,False,True,6,4
897,This is tweet number 897,2024-02-07 08:00:00,False,False,6,3
898,This is tweet number 898,2024-02-07 09:00:00,False,True,6,2
899,This is tweet number 899,2024-02-07 10:00:00,True,False,5,3
900,This is tweet number 900,2024-02-07 11:00:00,True,False,7,1
901,This is tweet number 901,2024-02-07 12:00:00,True,False,3,3
902,This is tweet number 902,2024-02-07 13:00:00,False,True,5,0
903,This is tweet number 903,2024-02-07 14:00:00,False,True,7,1
904,This is tweet number 904,2024-02-07 15:00:00,True,True,2,3
905,This is tweet number 905,2024-02-07 16:00:00,True,True,8,1
906,This is tweet number 906,2024-02-07 17:00:00,False,False,4,0
907,This is tweet number 907,2024-02-07 18:00:00,False,True,2,0
908,This is tweet number 908,2024-02-07 19:00:00,True,True,5,4
909,This is tweet number 909,2024-02-07 20:00:00,True,False,5,3
910,This is tweet number 910,2024-02-07 21:00:00,False,True,4,4
911,This is tweet number 911,2024-02-07 22:00:00,True,False,6,7
912,This is tweet number 912,2024-02-07 23:00:00,True,False,8,3
913,This is tweet number 913,2024-02-08 00:00:00,True,False,4,1
914,This is tweet number 914,2024-02-08 01:00:00,False,False,3,3
915,This is tweet number 915,2024-02-08 02:00:00,False,False,6,3
916,This is tweet number 916,2024-02-08 03:00:00,False,False,4,2
917,This is tweet number 917,2024-02-08 04:00:00,False,False,2,7
918,This is tweet number 918,2024-02-08 05:00:00,False,False,3,2
919,This is tweet number 919,2024-02-08 06:00:00,False,True,1,4
920,This is tweet number 920,2024-02-08 07:00:00,False,True,9,3
921,This is tweet number 921,2024-02-08 08:00:00,True,True,5,2
922,This is tweet number 922,2024-02-08 09:00:00,True,True,3,0
923,This is tweet number 923,2024-02-08 10:00:00,True,False,4,7
924,This is tweet number 924,2024-02-08 11:00:00,True,True,3,5
925,This is tweet number 925,2024-02-08 12:00:00,True,False,4,5
926,This is tweet number 926,2024-02-08 13:00:00,True,True,6,1
927,This is tweet number 927,2024-02-08 14:00:00,True,True,4,4
928,This is tweet number 928,2024-02-08 15:00:00,False,True,2,4
929,This is tweet number 929,2024-02-08 16:00:00,False,False,6,2
930,This is tweet number 930,2024-02-08 17:00:00,True,True,3,1
931,This is tweet number 931,2024-02-08 18:00:00,True,False,6,4
932,This is tweet number 932,2024-02-08 19:00:00,False,False,2,5
933,This is tweet number 933,2024-02-08 20:00:00,True,True,8,5
934,This is tweet number 934,2024-02-08 21:00:00,True,True,3,2
935,This is tweet number 935,2024-02-08 22:00:00,False,True,6,6
936,This is tweet number 936,2024-02-08 23:00:00,True,False,4,3
937,This is tweet number 937,2024-02-09 00:00:00,False,True,5,4
938,This is tweet number 938,2024-02-09 01:00:00,True,False,6,4
939,This is tweet number 939,2024-02-09 02:00:00,False,False,1,2
940,This is tweet number 940,2024-02-09 03:00:00,False,True,5,10
941,This is tweet number 941,2024-02-09 04:00:00,False,True,7,4
942,This is tweet number 942,2024-02-09 05:00:00,True,False,6,3
943,This is tweet number 943,2024-02-09 06:00:00,False,False,6,0
944,This is tweet number 944,2024-02-09 07:00:00,True,False,7,2
945,This is tweet number 945,2024-02-09 08:00:00,True,True,4,2
946,This is tweet number 946,2024-02-09 09:00:00,True,False,3,1
947,This is tweet number 947,2024-02-09 10:00:00,True,True,8,4
948,This is tweet number 948,2024-02-09 11:00:00,False,False,4,4
949,This is tweet number 949,2024-02-09 12:00:00,False,False,5,2
950,This is tweet number 950,2024-02-09 13:00:00,True,True,5,3
951,This is tweet number 951,2024-02-09 14:00:00,True,False,3,6
952,This is tweet number 952,2024-02-09 15:00:00,False,True,9,2
953,This is tweet number 953,2024-02-09 16:00:00,True,True,8,2
954,This is tweet number 954,2024-02-09 17:00:00,False,False,6,4
955,This is tweet number 955,2024-02-09 18:00:00,True,True,3,5
956,This is tweet number 956,2024-02-09 19:00:00,True,True,5,2
957,This is tweet number 957,2024-02-09 20:00:00,False,False,5,2
958,This is tweet number 958,2024-02-09 21:00:00,True,True,5,4
959,This is tweet number 959,2024-02-09 22:00:00,False,True,3,3
960,This is tweet number 960,2024-02-09 23:00:00,True,True,7,4
961,This is tweet number 961,2024-02-10 00:00:00,True,False,3,3
962,This is tweet number 962,2024-02-10 01:00:00,True,True,0,2
963,This is tweet number 963,2024-02-10 02:00:00,False,False,6,5
964,This is tweet number 964,2024-02-10 03:00:00,True,False,6,0
965,This is tweet number 965,2024-02-10 04:00:00,True,True,4,4
966,This is tweet number 966,2024-02-10 05:00:00,True,True,5,3
967,This is tweet number 967,2024-02-10 06:00:00,True,True,9,1
968,This is tweet number 968,2024-02-10 07:00:00,False,False,5,4
969,This is tweet number 969,2024-02-10 08:00:00,False,True,4,4
970,This is tweet number 970,2024-02-10 09:00:00,True,True,3,3
971,This is tweet number 971,2024-02-10 10:00:00,False,True,6,0
972,This is tweet number 972,2024-02-10 11:00:00,True,True,2,3
973,This is tweet number 973,2024-02-10 12:00:00,True,True,6,5
974,This is tweet number 974,2024-02-10 13:00:00,True,False,6,1
975,This is tweet number 975,2024-02-10 14:00:00,False,False,6,5
976,This is tweet number 976,2024-02-10 15:00:00,False,True,5,2
977,This is tweet number 977,2024-02-10 16:00:00,False,True,3,2
978,This is tweet number 978,2024-02-10 17:00:00,False,True,4,2
979,This is tweet number 979,2024-02-10 18:00:00,False,True,4,3
980,This is tweet number 980,2024-02-10 19:00:00,False,False,5,5
981,This is tweet number 981,2024-02-10 20:00:00,False,True,4,5
982,This is tweet number 982,2024-02-10 21:00:00,False,False,4,2
983,This is tweet number 983,2024-02-10 22:00:00,False,False,5,3
984,This is tweet number 984,2024-02-10 23:00:00,True,True,5,0
985,This is tweet number 985,2024-02-11 00:00:00,False,False,5,4
986,This is tweet number 986,2024-02-11 01:00:00,False,False,7,2
987,This is tweet number 987,2024-02-11 02:00:00,False,False,3,8
988,This is tweet number 988,2024-02-11 03:00:00,False,False,2,5
989,This is tweet number 989,2024-02-11 04:00:00,False,True,4,4
990,This is tweet number 990,2024-02-11 05:00:00,False,True,4,3
991,This is tweet number 991,2024-02-11 06:00:00,False,False,6,3
992,This is tweet number 992,2024-02-11 07:00:00,False,True,3,1
993,This is tweet number 993,2024-02-11 08:00:00,False,True,5,1
994,This is tweet number 994,2024-02-11 09:00:00,False,True,5,3
995,This is tweet number 995,2024-02-11 10:00:00,False,True,5,4
996,This is tweet number 996,2024-02-11 11:00:00,True,True,5,2
997,This is tweet number 997,2024-02-11 12:00:00,True,False,3,2
998,This is tweet number 998,2024-02-11 13:00:00,False,True,10,4
999,This is tweet number 999,2024-02-11 14:00:00,False,True,5,2
1000,This is tweet number 1000,2024-02-11 15:00:00,True,True,4,3
